# Log start time:	 Thu, 18 Jan 2024 23:51:43
# Ch1 Lower Trigger Threshold:	6000 
# Ch1 Upper Trigger Threshold:	100 
# Ch1 Offset Value:	0 
# Ch2 Lower Trigger Threshold:	6000 
# Ch2 Upper Trigger Threshold:	100 
# Ch2 Offset Value:	0 
#          x     theta      time    ch1 counts    ch2 counts    coincidences

# Lateral Reset
# Rotational Reset
       34400,      570,       10,        42450,         9305,            154
       35400,      570,       10,        42214,         9224,            175
       36400,      570,       10,        41987,         9360,            206
       37400,      570,       10,        42217,         9184,            195
       38400,      570,       10,        41955,         9388,            207
       39400,      570,       10,        42431,         9333,            244
       40400,      570,       10,        42284,         9396,            251
       41400,      570,       10,        42125,         9210,            233
       42400,      570,       10,        42123,         9227,            272
       43400,      570,       10,        42265,         9351,            278
       44400,      570,       10,        42269,         9393,            260
       45400,      570,       10,        42408,         9358,            220
       46400,      570,       10,        42045,         9162,            215
       47400,      570,       10,        42246,         9161,            169
       48400,      570,       10,        42234,         9188,            150
       49400,      570,       10,        42255,         9283,            159
       50400,      570,       10,        42122,         9104,            146
       51400,      570,       10,        42135,         8973,            153
       52400,      570,       10,        42315,         9178,            176
       53400,      570,       10,        42218,         9094,            174
       54400,      570,       10,        42103,         9199,            192
       55400,      570,       10,        42187,         9047,            216
       56400,      570,       10,        42323,         9266,            207
       57400,      570,       10,        42175,         9083,            192
       58400,      570,       10,        42179,         9052,            163
       59400,      570,       10,        42353,         8923,            142
       60400,      570,       10,        42067,         9062,            133
       61400,      570,       10,        42063,         8819,            117
       62400,      570,       10,        42252,         8931,            128
       63400,      570,       10,        42336,         8919,            121
       64400,      570,       10,        42242,         9014,            105
       65400,      570,       10,        42234,         8813,            121
       66400,      570,       10,        42114,         8621,            108
       67400,      570,       10,        42358,         8861,            120
       68400,      570,       10,        42221,         8640,            117
       69400,      570,       10,        42470,         8884,            114
       70400,      570,       10,        42631,         8845,            105
       71400,      570,       10,        42290,         8606,            100
       72400,      570,       10,        42359,         8639,            121
       73400,      570,       10,        42537,         8594,            115
       74400,      570,       10,        42305,         8607,            112
       75400,      570,       10,        42262,         8517,            120
       76400,      570,       10,        42559,         8479,            135
       77400,      570,       10,        42391,         8476,            106
       78400,      570,       10,        42277,         8476,            102
       79400,      570,       10,        42213,         8440,            136
       80400,      570,       10,        42144,         8351,            112
       81400,      570,       10,        42104,         8395,            105
       82400,      570,       10,        41887,         8417,            120
       83400,      570,       10,        42004,         8204,             89
       84400,      570,       10,        42450,         8215,            111
       85400,      570,       10,        42124,         8271,            113
       86400,      570,       10,        42169,         8395,            104
       87400,      570,       10,        42090,         8176,            120
       88400,      570,       10,        41776,         8216,            100
       89400,      570,       10,        41993,         8042,            103
       90400,      570,       10,        41872,         8199,            112
# Lateral Reset
        1400,     1140,       10,        42036,         8150,             85
        2400,     1140,       10,        42077,         8144,            106
        3400,     1140,       10,        42157,         8180,            109
        4400,     1140,       10,        42252,         8187,            106
        5400,     1140,       10,        42146,         8151,            109
        6400,     1140,       10,        42235,         8346,            126
        7400,     1140,       10,        42337,         8286,            117
        8400,     1140,       10,        42246,         8457,            129
        9400,     1140,       10,        42796,         8615,            109
       10400,     1140,       10,        42869,         8480,            117
       11400,     1140,       10,        42382,         8456,            112
       12400,     1140,       10,        42323,         8569,            109
       13400,     1140,       10,        42487,         8552,            114
       14400,     1140,       10,        42398,         8668,            113
       15400,     1140,       10,        42533,         8783,            124
       16400,     1140,       10,        42324,         8834,            109
       17400,     1140,       10,        42135,         8784,            118
       18400,     1140,       10,        42309,         8800,            134
       19400,     1140,       10,        42501,         8987,            120
       20400,     1140,       10,        42449,         8990,            106
       21400,     1140,       10,        42369,         8985,            139
       22400,     1140,       10,        42545,         8912,            125
       23400,     1140,       10,        42357,         8727,            127
       24400,     1140,       10,        42559,         9076,            117
