# Log start time:	 Thu, 11 Jan 2024 23:49:06
# Ch1 Lower Trigger Threshold:	6000 
# Ch1 Upper Trigger Threshold:	100 
# Ch1 Offset Value:	0 
# Ch2 Lower Trigger Threshold:	6000 
# Ch2 Upper Trigger Threshold:	100 
# Ch2 Offset Value:	0 
#          x     theta      time    ch1 counts    ch2 counts    coincidences

# Lateral Reset
# Rotational Reset
       34400,      570,       10,        39581,        12075,            290
       35400,      570,       10,        39398,        12413,            318
       36400,      570,       10,        39287,        12544,            316
       37400,      570,       10,        39452,        12338,            327
       38400,      570,       10,        39535,        12444,            298
       39400,      570,       10,        39421,        12291,            244
       40400,      570,       10,        39220,        12378,            230
       41400,      570,       10,        39299,        12438,            256
       42400,      570,       10,        39282,        12571,            244
       43400,      570,       10,        39120,        12534,            253
       44400,      570,       10,        39317,        12425,            287
       45400,      570,       10,        39300,        12481,            326
       46400,      570,       10,        39364,        12400,            358
       47400,      570,       10,        39162,        12496,            340
       48400,      570,       10,        39369,        12405,            343
       49400,      570,       10,        39417,        12349,            308
       50400,      570,       10,        39580,        12382,            290
       51400,      570,       10,        39591,        12459,            234
       52400,      570,       10,        39613,        12530,            215
       53400,      570,       10,        39527,        12381,            183
       54400,      570,       10,        39777,        12107,            144
       55400,      570,       10,        39693,        12209,            166
       56400,      570,       10,        39885,        11917,            156
       57400,      570,       10,        39537,        12240,            165
       58400,      570,       10,        39555,        12156,            186
       59400,      570,       10,        39476,        12144,            220
       60400,      570,       10,        39903,        12214,            267
       61400,      570,       10,        39689,        12155,            315
       62400,      570,       10,        40004,        12051,            364
       63400,      570,       10,        39789,        12186,            361
       64400,      570,       10,        39506,        11950,            369
       65400,      570,       10,        39718,        12000,            374
       66400,      570,       10,        39660,        11814,            326
       67400,      570,       10,        39581,        11875,            307
       68400,      570,       10,        39158,        11901,            258
       69400,      570,       10,        39443,        11645,            197
       70400,      570,       10,        39538,        11834,            180
       71400,      570,       10,        39281,        11612,            165
       72400,      570,       10,        39221,        11545,            129
       73400,      570,       10,        39456,        11438,            149
       74400,      570,       10,        39217,        11559,            137
       75400,      570,       10,        39117,        11356,            156
       76400,      570,       10,        39249,        11362,            142
       77400,      570,       10,        39535,        11348,            173
       78400,      570,       10,        39340,        11281,            141
       79400,      570,       10,        39550,        11293,            138
       80400,      570,       10,        39489,        10972,            141
       81400,      570,       10,        39443,        10986,            160
       82400,      570,       10,        39631,        11010,            143
       83400,      570,       10,        39779,        10912,            138
       84400,      570,       10,        39633,        10903,            140
       85400,      570,       10,        39828,        10973,            135
       86400,      570,       10,        39581,        10542,            127
       87400,      570,       10,        39669,        10475,            133
       88400,      570,       10,        39495,        10386,            139
       89400,      570,       10,        39599,        10239,            133
       90400,      570,       10,        39568,        10315,            136
# Lateral Reset
        1400,     1140,       10,        39728,        10452,            131
        2400,     1140,       10,        39221,        10582,            133
        3400,     1140,       10,        39570,        10650,            131
        4400,     1140,       10,        39439,        10886,            154
        5400,     1140,       10,        39162,        10758,            155
        6400,     1140,       10,        39196,        10858,            124
        7400,     1140,       10,        39111,        11004,            146
        8400,     1140,       10,        39650,        11019,            131
        9400,     1140,       10,        39998,        11031,            133
       10400,     1140,       10,        40058,        11120,            135
       11400,     1140,       10,        40150,        11111,            149
       12400,     1140,       10,        40314,        11234,            154
       13400,     1140,       10,        39299,        11536,            166
       14400,     1140,       10,        39293,        11521,            141
       15400,     1140,       10,        39683,        11289,            143
       16400,     1140,       10,        39329,        11462,            159
       17400,     1140,       10,        39913,        11506,            166
       18400,     1140,       10,        39703,        11528,            158
       19400,     1140,       10,        39883,        11726,            168
       20400,     1140,       10,        39769,        11883,            154
       21400,     1140,       10,        39485,        11922,            139
       22400,     1140,       10,        39598,        11883,            159
       23400,     1140,       10,        39874,        11832,            155
       24400,     1140,       10,        39505,        12105,            127
       25400,     1140,       10,        39448,        12092,            170
       26400,     1140,       10,        39701,        11985,            177
       27400,     1140,       10,        39682,        12014,            213
       28400,     1140,       10,        39501,        12050,            204
       29400,     1140,       10,        39629,        12150,            261
       30400,     1140,       10,        39534,        12327,            272
       31400,     1140,       10,        39649,        12189,            306
       32400,     1140,       10,        39756,        12214,            317
       33400,     1140,       10,        39748,        12272,            305
       34400,     1140,       10,        39724,        12302,            307
       35400,     1140,       10,        39682,        12504,            294
       36400,     1140,       10,        39810,        12270,            275
       37400,     1140,       10,        39673,        12340,            242
       38400,     1140,       10,        39590,        12373,            228
       39400,     1140,       10,        39529,        12307,            169
       40400,     1140,       10,        39742,        12266,            168
       41400,     1140,       10,        39288,        12138,            181
       42400,     1140,       10,        39437,        12265,            237
       43400,     1140,       10,        39494,        12233,            252
       44400,     1140,       10,        39559,        12443,            302
       45400,     1140,       10,        39192,        12210,            318
       46400,     1140,       10,        39387,        12490,            371
       47400,     1140,       10,        39521,        12381,            351
       48400,     1140,       10,        39396,        12268,            348
       49400,     1140,       10,        39498,        12381,            333
       50400,     1140,       10,        39499,        12205,            281
       51400,     1140,       10,        39309,        12243,            261
       52400,     1140,       10,        39481,        12356,            207
       53400,     1140,       10,        39375,        12293,            197
       54400,     1140,       10,        39414,        12148,            151
       55400,     1140,       10,        39352,        12151,            131
       56400,     1140,       10,        39278,        12169,            176
       57400,     1140,       10,        39537,        12016,            176
       58400,     1140,       10,        39421,        12003,            178
       59400,     1140,       10,        39634,        11859,            212
       60400,     1140,       10,        39996,        12106,            272
       61400,     1140,       10,        39748,        11939,            288
       62400,     1140,       10,        39709,        12075,            326
       63400,     1140,       10,        39907,        12070,            353
       64400,     1140,       10,        39642,        11550,            344
       65400,     1140,       10,        39577,        11919,            342
       66400,     1140,       10,        39496,        11797,            330
       67400,     1140,       10,        39361,        11662,            279
       68400,     1140,       10,        39434,        11709,            270
       69400,     1140,       10,        39535,        11706,            193
       70400,     1140,       10,        39283,        11640,            166
       71400,     1140,       10,        39305,        11399,            136
       72400,     1140,       10,        39132,        11473,            147
       73400,     1140,       10,        39261,        11269,            137
       74400,     1140,       10,        38978,        11327,            147
       75400,     1140,       10,        39403,        11267,            169
       76400,     1140,       10,        39240,        11140,            166
       77400,     1140,       10,        39644,        10817,            148
       78400,     1140,       10,        39407,        11041,            139
       79400,     1140,       10,        39467,        11133,            156
       80400,     1140,       10,        39556,        10955,            133
       81400,     1140,       10,        39642,        10974,            152
       82400,     1140,       10,        39398,        10740,            153
       83400,     1140,       10,        39631,        10765,            141
       84400,     1140,       10,        39869,        10504,            138
       85400,     1140,       10,        39825,        10587,            129
       86400,     1140,       10,        39465,        10486,            125
       87400,     1140,       10,        39676,        10345,            150
       88400,     1140,       10,        39762,        10193,            125
       89400,     1140,       10,        39570,        10268,            135
       90400,     1140,       10,        39599,        10264,            106
# Lateral Reset
        1400,     1710,       10,        39617,        10645,            140
        2400,     1710,       10,        39775,        10621,            130
        3400,     1710,       10,        39325,        10613,            136
        4400,     1710,       10,        39646,        10812,            131
        5400,     1710,       10,        39691,        10926,            134
        6400,     1710,       10,        39487,        10698,            146
        7400,     1710,       10,        39505,        11073,            128
        8400,     1710,       10,        39709,        10959,            141
        9400,     1710,       10,        39517,        11194,            138
       10400,     1710,       10,        39661,        11150,            137
       11400,     1710,       10,        39549,        11303,            146
       12400,     1710,       10,        39572,        11392,            149
       13400,     1710,       10,        39661,        11087,            152
       14400,     1710,       10,        40392,        11302,            146
       15400,     1710,       10,        40205,        11417,            150
       16400,     1710,       10,        40264,        11414,            129
       17400,     1710,       10,        40465,        11546,            146
       18400,     1710,       10,        39674,        11546,            169
       19400,     1710,       10,        39636,        11579,            142
       20400,     1710,       10,        39922,        11683,            159
       21400,     1710,       10,        39641,        11786,            145
       22400,     1710,       10,        39508,        11628,            132
       23400,     1710,       10,        39905,        11510,            140
       24400,     1710,       10,        39746,        11813,            180
       25400,     1710,       10,        39501,        11793,            184
       26400,     1710,       10,        39839,        11932,            235
       27400,     1710,       10,        39850,        11940,            265
       28400,     1710,       10,        40009,        11946,            301
       29400,     1710,       10,        39661,        11822,            253
       30400,     1710,       10,        39806,        12304,            288
       31400,     1710,       10,        39703,        12077,            279
       32400,     1710,       10,        39696,        12127,            299
       33400,     1710,       10,        39699,        12092,            291
       34400,     1710,       10,        39774,        12114,            296
       35400,     1710,       10,        39925,        12305,            262
       36400,     1710,       10,        40031,        12082,            216
       37400,     1710,       10,        39625,        12106,            185
       38400,     1710,       10,        39750,        12208,            145
       39400,     1710,       10,        39769,        12347,            144
       40400,     1710,       10,        39634,        12408,            188
       41400,     1710,       10,        39639,        12233,            172
       42400,     1710,       10,        39538,        12265,            230
       43400,     1710,       10,        39529,        12120,            259
       44400,     1710,       10,        39321,        12134,            288
       45400,     1710,       10,        39548,        12191,            330
       46400,     1710,       10,        39547,        12084,            348
       47400,     1710,       10,        39714,        12128,            347
       48400,     1710,       10,        39516,        12377,            323
       49400,     1710,       10,        39699,        12190,            326
       50400,     1710,       10,        39484,        12034,            299
       51400,     1710,       10,        39455,        12222,            238
       52400,     1710,       10,        39570,        12013,            228
       53400,     1710,       10,        39713,        12034,            184
       54400,     1710,       10,        39766,        11916,            154
       55400,     1710,       10,        39505,        11767,            161
       56400,     1710,       10,        39643,        12181,            167
       57400,     1710,       10,        39722,        11902,            160
       58400,     1710,       10,        39440,        11797,            193
       59400,     1710,       10,        39656,        12004,            236
       60400,     1710,       10,        39697,        11730,            286
       61400,     1710,       10,        39815,        11703,            292
       62400,     1710,       10,        39761,        11749,            309
       63400,     1710,       10,        39885,        11844,            355
       64400,     1710,       10,        39955,        11667,            309
       65400,     1710,       10,        39604,        11425,            312
       66400,     1710,       10,        39689,        11597,            293
       67400,     1710,       10,        39635,        11622,            269
       68400,     1710,       10,        39767,        11534,            248
       69400,     1710,       10,        39585,        11390,            181
       70400,     1710,       10,        39940,        11403,            173
       71400,     1710,       10,        39682,        11252,            153
       72400,     1710,       10,        39605,        11107,            138
       73400,     1710,       10,        40123,        11125,            137
       74400,     1710,       10,        39707,        11001,            162
       75400,     1710,       10,        39826,        10941,            131
       76400,     1710,       10,        39697,        11134,            138
       77400,     1710,       10,        39850,        10938,            143
       78400,     1710,       10,        39695,        10967,            128
       79400,     1710,       10,        39773,        10979,            141
       80400,     1710,       10,        39471,        10858,            145
       81400,     1710,       10,        39509,        10721,            109
       82400,     1710,       10,        39449,        10638,            138
       83400,     1710,       10,        39535,        10555,            135
       84400,     1710,       10,        39585,        10495,            118
       85400,     1710,       10,        39575,        10599,            122
       86400,     1710,       10,        39248,        10563,            130
       87400,     1710,       10,        39508,        10244,            120
       88400,     1710,       10,        39627,        10355,            148
       89400,     1710,       10,        39603,        10255,            127
       90400,     1710,       10,        39729,        10115,            127
# Lateral Reset
        1400,     2280,       10,        39700,        10594,            131
        2400,     2280,       10,        39669,        10416,            108
        3400,     2280,       10,        39869,        10644,            141
        4400,     2280,       10,        39970,        10621,            134
        5400,     2280,       10,        39765,        10797,            131
        6400,     2280,       10,        39853,        10820,            139
        7400,     2280,       10,        39737,        11008,            129
        8400,     2280,       10,        39707,        10882,            154
        9400,     2280,       10,        39641,        11012,            124
       10400,     2280,       10,        39859,        11045,            130
       11400,     2280,       10,        39922,        10957,            133
       12400,     2280,       10,        39738,        11149,            133
       13400,     2280,       10,        39973,        11019,            141
       14400,     2280,       10,        39884,        11354,            142
       15400,     2280,       10,        39769,        11231,            140
       16400,     2280,       10,        40168,        11353,            143
       17400,     2280,       10,        39827,        11451,            128
       18400,     2280,       10,        39870,        11295,            161
       19400,     2280,       10,        39713,        11737,            153
       20400,     2280,       10,        39967,        11553,            134
       21400,     2280,       10,        39810,        11389,            150
       22400,     2280,       10,        39872,        11419,            169
       23400,     2280,       10,        39751,        11719,            177
       24400,     2280,       10,        39950,        11680,            205
       25400,     2280,       10,        40001,        11874,            282
       26400,     2280,       10,        39675,        11610,            265
       27400,     2280,       10,        39873,        11853,            291
       28400,     2280,       10,        39814,        11828,            324
       29400,     2280,       10,        39931,        11866,            309
       30400,     2280,       10,        39870,        11811,            273
       31400,     2280,       10,        40076,        11916,            299
       32400,     2280,       10,        39709,        12066,            267
       33400,     2280,       10,        39644,        11901,            228
       34400,     2280,       10,        39801,        12047,            218
       35400,     2280,       10,        39799,        11961,            173
       36400,     2280,       10,        39882,        11944,            125
       37400,     2280,       10,        39604,        11969,            160
       38400,     2280,       10,        39654,        11972,            147
       39400,     2280,       10,        39798,        11846,            157
       40400,     2280,       10,        39326,        12005,            159
       41400,     2280,       10,        39602,        12084,            191
       42400,     2280,       10,        39462,        11878,            194
       43400,     2280,       10,        39366,        12042,            252
       44400,     2280,       10,        39420,        11960,            302
       45400,     2280,       10,        39443,        12303,            348
       46400,     2280,       10,        39379,        11875,            342
       47400,     2280,       10,        39556,        11934,            365
       48400,     2280,       10,        39477,        11933,            343
       49400,     2280,       10,        39376,        11897,            326
       50400,     2280,       10,        39195,        11929,            263
       51400,     2280,       10,        39508,        12040,            256
       52400,     2280,       10,        39602,        11818,            183
       53400,     2280,       10,        39514,        11843,            191
       54400,     2280,       10,        39470,        11667,            149
       55400,     2280,       10,        39697,        12008,            150
       56400,     2280,       10,        39748,        11848,            162
       57400,     2280,       10,        39731,        11804,            222
       58400,     2280,       10,        39759,        11446,            249
       59400,     2280,       10,        40055,        11601,            265
       60400,     2280,       10,        39636,        11807,            309
       61400,     2280,       10,        39575,        11546,            291
       62400,     2280,       10,        39680,        11714,            329
       63400,     2280,       10,        39552,        11464,            334
       64400,     2280,       10,        39713,        11372,            336
       65400,     2280,       10,        39594,        11320,            290
       66400,     2280,       10,        39888,        11446,            252
       67400,     2280,       10,        39802,        11266,            235
       68400,     2280,       10,        39523,        11298,            188
       69400,     2280,       10,        39579,        11167,            151
       70400,     2280,       10,        39895,        11037,            135
       71400,     2280,       10,        39841,        10984,            164
       72400,     2280,       10,        39910,        11110,            139
       73400,     2280,       10,        39973,        11029,            133
       74400,     2280,       10,        40157,        10991,            139
       75400,     2280,       10,        39787,        10853,            152
       76400,     2280,       10,        39682,        10895,            143
       77400,     2280,       10,        39705,        10991,            153
       78400,     2280,       10,        39963,        10816,            142
       79400,     2280,       10,        40107,        10738,            154
       80400,     2280,       10,        39865,        10690,            142
       81400,     2280,       10,        39871,        10559,            131
       82400,     2280,       10,        39854,        10233,            107
       83400,     2280,       10,        39997,        10336,            129
       84400,     2280,       10,        39738,        10508,            129
       85400,     2280,       10,        39652,        10496,            123
       86400,     2280,       10,        39526,        10248,            108
       87400,     2280,       10,        39630,        10181,            118
       88400,     2280,       10,        39783,        10110,            123
       89400,     2280,       10,        39610,        10042,            125
       90400,     2280,       10,        39523,        10140,            137
# Lateral Reset
        1400,     2850,       10,        39839,        10318,            132
        2400,     2850,       10,        39891,        10493,            146
        3400,     2850,       10,        39778,        10351,            145
        4400,     2850,       10,        40006,        10605,            141
        5400,     2850,       10,        39851,        10679,            137
        6400,     2850,       10,        39822,        10703,            155
        7400,     2850,       10,        39784,        10711,            128
        8400,     2850,       10,        39930,        10631,            145
        9400,     2850,       10,        39690,        10767,            138
       10400,     2850,       10,        39640,        10858,            132
       11400,     2850,       10,        39694,        10979,            135
       12400,     2850,       10,        39948,        10967,            144
       13400,     2850,       10,        39791,        11021,            151
       14400,     2850,       10,        39564,        11089,            146
       15400,     2850,       10,        39619,        11184,            145
       16400,     2850,       10,        39792,        11140,            141
       17400,     2850,       10,        39980,        11384,            142
       18400,     2850,       10,        39909,        11168,            137
       19400,     2850,       10,        39765,        11363,            143
       20400,     2850,       10,        40385,        11383,            167
       21400,     2850,       10,        39987,        11189,            154
       22400,     2850,       10,        39624,        11372,            198
       23400,     2850,       10,        39898,        11535,            248
       24400,     2850,       10,        40337,        11537,            299
       25400,     2850,       10,        39765,        11645,            321
       26400,     2850,       10,        40067,        11613,            279
       27400,     2850,       10,        39992,        11731,            311
       28400,     2850,       10,        40035,        11894,            313
       29400,     2850,       10,        39760,        11570,            308
       30400,     2850,       10,        39840,        11524,            269
       31400,     2850,       10,        40003,        11523,            257
       32400,     2850,       10,        39779,        11898,            208
       33400,     2850,       10,        39637,        11552,            162
       34400,     2850,       10,        39925,        11657,            158
       35400,     2850,       10,        39713,        11832,            174
       36400,     2850,       10,        39981,        11817,            165
       37400,     2850,       10,        39850,        11812,            145
       38400,     2850,       10,        39613,        11612,            142
       39400,     2850,       10,        39557,        11911,            164
       40400,     2850,       10,        39600,        11848,            162
       41400,     2850,       10,        39748,        11681,            208
       42400,     2850,       10,        39587,        11655,            206
       43400,     2850,       10,        39789,        11884,            283
       44400,     2850,       10,        39639,        11772,            294
       45400,     2850,       10,        39847,        11592,            333
       46400,     2850,       10,        39831,        11653,            364
       47400,     2850,       10,        39973,        11673,            333
       48400,     2850,       10,        39942,        11768,            342
       49400,     2850,       10,        39572,        11797,            325
       50400,     2850,       10,        39295,        11849,            290
       51400,     2850,       10,        39600,        11766,            266
       52400,     2850,       10,        39573,        11709,            213
       53400,     2850,       10,        39428,        11525,            170
       54400,     2850,       10,        39596,        11847,            152
       55400,     2850,       10,        39676,        11628,            165
       56400,     2850,       10,        39503,        11776,            199
       57400,     2850,       10,        39578,        11451,            224
       58400,     2850,       10,        39482,        11387,            254
       59400,     2850,       10,        39780,        11528,            312
       60400,     2850,       10,        39780,        11616,            331
       61400,     2850,       10,        39614,        11474,            302
       62400,     2850,       10,        39587,        11680,            280
       63400,     2850,       10,        39680,        11442,            333
       64400,     2850,       10,        39513,        11446,            287
       65400,     2850,       10,        39651,        11369,            273
       66400,     2850,       10,        39184,        11141,            188
       67400,     2850,       10,        39446,        11255,            180
       68400,     2850,       10,        39587,        11214,            158
       69400,     2850,       10,        39681,        11221,            151
       70400,     2850,       10,        39481,        11025,            151
       71400,     2850,       10,        39383,        10947,            143
       72400,     2850,       10,        39157,        11058,            128
       73400,     2850,       10,        39381,        10972,            131
       74400,     2850,       10,        39423,        10829,            123
       75400,     2850,       10,        39276,        10880,            142
       76400,     2850,       10,        39457,        10955,            153
       77400,     2850,       10,        39594,        10708,            149
       78400,     2850,       10,        39609,        10592,            130
       79400,     2850,       10,        39529,        10550,            127
       80400,     2850,       10,        39627,        10592,            118
       81400,     2850,       10,        39545,        10580,            117
       82400,     2850,       10,        39807,        10524,            128
       83400,     2850,       10,        39855,        10302,            141
       84400,     2850,       10,        39578,        10214,            157
       85400,     2850,       10,        39459,        10312,            135
       86400,     2850,       10,        39483,        10236,            131
       87400,     2850,       10,        39744,        10050,            140
       88400,     2850,       10,        39532,        10096,            129
       89400,     2850,       10,        39601,         9991,            137
       90400,     2850,       10,        39364,         9847,            107
# Lateral Reset
        1400,     3420,       10,        39469,        10410,            127
        2400,     3420,       10,        39477,        10397,            117
        3400,     3420,       10,        39714,        10446,            148
        4400,     3420,       10,        39714,        10414,            141
        5400,     3420,       10,        39674,        10256,            123
        6400,     3420,       10,        39681,        10518,            113
        7400,     3420,       10,        39587,        10691,            108
        8400,     3420,       10,        39206,        10494,            140
        9400,     3420,       10,        39496,        10774,            127
       10400,     3420,       10,        39551,        10774,            133
       11400,     3420,       10,        39766,        10804,            133
       12400,     3420,       10,        39423,        10872,            141
       13400,     3420,       10,        39369,        10918,            133
       14400,     3420,       10,        39423,        10991,            127
       15400,     3420,       10,        39609,        11057,            144
       16400,     3420,       10,        39580,        10993,            133
       17400,     3420,       10,        39829,        11115,            130
       18400,     3420,       10,        39642,        10926,            141
       19400,     3420,       10,        39801,        11120,            169
       20400,     3420,       10,        39691,        11228,            178
       21400,     3420,       10,        39500,        11102,            207
       22400,     3420,       10,        39646,        11487,            278
       23400,     3420,       10,        39699,        11334,            326
       24400,     3420,       10,        39709,        11168,            279
       25400,     3420,       10,        39704,        11308,            293
       26400,     3420,       10,        39942,        11522,            343
       27400,     3420,       10,        39922,        11508,            325
       28400,     3420,       10,        39798,        11558,            332
       29400,     3420,       10,        39870,        11593,            276
       30400,     3420,       10,        39446,        11524,            223
       31400,     3420,       10,        39646,        11429,            201
       32400,     3420,       10,        39650,        11657,            172
       33400,     3420,       10,        39522,        11591,            153
       34400,     3420,       10,        39520,        11460,            169
       35400,     3420,       10,        39653,        11628,            162
       36400,     3420,       10,        39753,        11645,            145
       37400,     3420,       10,        39594,        11737,            140
       38400,     3420,       10,        39541,        11645,            163
       39400,     3420,       10,        39290,        11590,            153
       40400,     3420,       10,        39426,        11688,            160
       41400,     3420,       10,        39244,        11628,            173
       42400,     3420,       10,        39501,        11686,            224
       43400,     3420,       10,        39408,        11826,            225
       44400,     3420,       10,        39601,        11488,            274
