# Log start time:	 Thu, 25 Jan 2024 21:52:43
# Ch1 Lower Trigger Threshold:	6000 
# Ch1 Upper Trigger Threshold:	100 
# Ch1 Offset Value:	0 
# Ch2 Lower Trigger Threshold:	6000 
# Ch2 Upper Trigger Threshold:	100 
# Ch2 Offset Value:	0 
#          x     theta      time    ch1 counts    ch2 counts    coincidences

# Lateral Reset
# Rotational Reset
       73226,    12800,        8,        33247,         7784,            113
       75809,    12800,        8,        33125,         7842,             86
       78392,    12800,        8,        33005,         7561,             91
# Lateral Reset
       18983,    16000,        8,        32687,         7720,             98
       21566,    16000,        8,        32900,         7713,             88
       24149,    16000,        8,        32764,         7825,            110
       26732,    16000,        8,        32855,         7902,            110
       29315,    16000,        8,        32784,         8007,             97
       31898,    16000,        8,        32717,         8179,             86
       34481,    16000,        8,        32769,         8291,            120
       37064,    16000,        8,        32924,         8350,            127
       39647,    16000,        8,        32679,         8456,            108
       42230,    16000,        8,        32656,         8413,            107
       44813,    16000,        8,        32751,         8494,            125
       47396,    16000,        8,        32832,         8744,            196
       49979,    16000,        8,        32848,         8813,            216
       52562,    16000,        8,        32720,         8778,            291
       55145,    16000,        8,        32952,         8605,            292
       57728,    16000,        8,        33070,         8828,            287
       60311,    16000,        8,        33077,         8648,            185
       62894,    16000,        8,        32921,         8669,            120
       65477,    16000,        8,        32840,         8605,            123
       68060,    16000,        8,        33135,         8505,            125
       70643,    16000,        8,        33011,         8460,             96
       73226,    16000,        8,        33032,         8489,            109
       75809,    16000,        8,        33059,         8404,            106
       78392,    16000,        8,        32887,         8318,            111
# Lateral Reset
       18983,    19200,        8,        32942,         8445,            107
       21566,    19200,        8,        32921,         8639,            119
       24149,    19200,        8,        32887,         8474,            118
       26732,    19200,        8,        32999,         8696,            112
       29315,    19200,        8,        33132,         8758,             99
       31898,    19200,        8,        32926,         8932,            116
       34481,    19200,        8,        33017,         8945,            120
       37064,    19200,        8,        32963,         9185,            137
       39647,    19200,        8,        32924,         8995,            230
       42230,    19200,        8,        32826,         9441,            215
       44813,    19200,        8,        32704,         9125,            203
       47396,    19200,        8,        32742,         9351,            139
       49979,    19200,        8,        32973,         9108,            131
